created_at,raw_text,likes_count,reply_count,source,is_spam,clean_text,normalized_text,final_text,text_length,word_count,clean_text_length,clean_word_count
2026-03-23T01:50:34.000Z,pa justru program MBG bapak malah membuka kadang korupsi baru😭,0,0.0,tiktok,False,pa program makan bergizi gratis membuka kadang korupsi,pa justru program makan bergizi gratis bapak malah membuka kadang korupsi baru,pa program makan bergizi gratis membuka kadang korupsi,62.0,10.0,54,8
2026-03-23T01:47:51.000Z,mending di bagikan rata ajah pak sembakonya.,0,0.0,tiktok,False,mending bagikan ajah sembakonya.,mending di bagikan rata ajah pak sembakonya.,mending bagikan ajah sembakonya.,44.0,7.0,32,4
2026-03-23T01:47:53.000Z,"kalo negara memg jago.
jgan pake donator pak.
supaya trealisasi dgn baik",0,0.0,tiktok,False,negara memg jago. jgan pake donator pak. trealisasi baik,kalau negara memg jago. jgan pake donator pak. supaya trealisasi dengan baik,negara memg jago. jgan pake donator pak. trealisasi baik,72.0,12.0,56,9
2026-03-23T01:47:22.000Z,kan klo mbg di hentikan banyak oknum yg tidak lgi bisa mengambil keuntungan..,0,0.0,tiktok,False,makan bergizi gratis hentikan oknum tidak lgi mengambil keuntungan..,kan klo makan bergizi gratis di hentikan banyak oknum yg tidak lgi bisa mengambil keuntungan..,makan bergizi gratis hentikan oknum tidak lgi mengambil keuntungan..,77.0,13.0,68,9
2026-03-23T01:47:13.000Z,""" Daripada uang di korupsi"" lah emang di MBG gak bisa di korupsi?",0,0.0,tiktok,False,""" uang korupsi"" makan bergizi gratis tidak korupsi?",""" daripada uang di korupsi"" lah memang di makan bergizi gratis tidak bisa di korupsi?",""" uang korupsi"" makan bergizi gratis tidak korupsi?",65.0,13.0,51,8
2026-03-23T01:46:45.000Z,"Makan itu tanggung jawab orang tua
Negara tanggung jawab ke orang tua dengan cara buka lapangan kerja sebanyak""nya dan upa yang tinggi,
ini malah di balik""",0,0.0,tiktok,False,"makan tanggung orang tua negara tanggung orang tua buka lapangan kerja sebanyak""nya upa tinggi, balik""","makan itu tanggung jawab orang tua negara tanggung jawab ke orang tua dengan cara buka lapangan kerja sebanyak""nya dan upa yang tinggi, ini malah di balik""","makan tanggung orang tua negara tanggung orang tua buka lapangan kerja sebanyak""nya upa tinggi, balik""",155.0,26.0,102,15
2026-03-23T01:46:35.000Z,"bertahun2 tanpa mbg,semua berjalan baik2 saja.
sudah ada mbg malah banyak masalah",0,0.0,tiktok,False,"bertahun mbg,semua berjalan baik saja. makan bergizi gratis","bertahun tanpa mbg,semua berjalan baik saja. sudah ada makan bergizi gratis malah banyak masalah","bertahun mbg,semua berjalan baik saja. makan bergizi gratis",81.0,12.0,59,8
2026-03-23T01:45:57.000Z,"oalah, emang mbg tdk dikurupsi pak, makin sebel saja dg program yg ada",0,0.0,tiktok,False,"oalah, makan bergizi gratis tdk dikurupsi pak, sebel program","oalah, memang makan bergizi gratis tdk dikurupsi pak, makin sebel saja dengan program yg ada","oalah, makan bergizi gratis tdk dikurupsi pak, sebel program",70.0,13.0,60,9
2026-03-23T01:44:37.000Z,klo org merasa paling bener gak akan mendengar saran dari org lain .mbg pake uang pajak bukan pake uang hasil korupsi . bahakan mbg banyak di korupsi,0,0.0,tiktok,False,org bener tidak mendengar saran org makan bergizi gratis pake uang pajak bukan pake uang hasil korupsi . bahakan makan bergizi gratis korupsi,klo org merasa paling bener tidak akan mendengar saran dari org lain makan bergizi gratis pake uang pajak bukan pake uang hasil korupsi . bahakan makan bergizi gratis banyak di korupsi,org bener tidak mendengar saran org makan bergizi gratis pake uang pajak bukan pake uang hasil korupsi . bahakan makan bergizi gratis korupsi,149.0,27.0,141,23
2026-03-23T01:44:31.000Z,brrti khusus didesa aja bapakee😭,0,0.0,tiktok,False,brrti khusus didesa bapakee,brrti khusus didesa aja bapakee,brrti khusus didesa bapakee,32.0,5.0,27,4
2026-03-23T01:48:45.000Z,"cukup sekali aku merasa kegagalan Wowo, coba cek pak tuh kepala MBG laporan ke BPK bagus tapi di lapangan HANCUR",0,0.0,tiktok,False,"kegagalan wowo, coba cek kepala makan bergizi gratis laporan bpk bagus lapangan hancur","cukup sekali aku merasa kegagalan wowo, coba cek pak tuh kepala makan bergizi gratis laporan ke bpk bagus tapi di lapangan hancur","kegagalan wowo, coba cek kepala makan bergizi gratis laporan bpk bagus lapangan hancur",112.0,20.0,86,13
2026-03-23T01:43:39.000Z,Apa gak dengar masyarakat menolak BMG,0,0.0,tiktok,False,tidak dengar masyarakat menolak bmg,apa tidak dengar masyarakat menolak bmg,tidak dengar masyarakat menolak bmg,37.0,6.0,35,5
2026-03-23T01:42:04.000Z,"klo mau hemat stop mbg,, d alikan k skolah gratis aja,, itu lebih manfaat",0,0.0,tiktok,False,"hemat stop makan bergizi gratis, d alikan k skolah gratis aja,, manfaat","klo mau hemat stop makan bergizi gratis, d alikan k skolah gratis aja,, itu lebih manfaat","hemat stop makan bergizi gratis, d alikan k skolah gratis aja,, manfaat",73.0,14.0,71,12
2026-03-23T01:39:32.000Z,"tapi mbg hanya mmperkaya yg punya sppg,nyampe k anak"" tidak sesuai harapan",0,0.0,tiktok,False,"makan bergizi gratis mmperkaya sppg,nyampe k anak"" tidak sesuai harapan","tapi makan bergizi gratis hanya mmperkaya yg punya sppg,nyampe k anak"" tidak sesuai harapan","makan bergizi gratis mmperkaya sppg,nyampe k anak"" tidak sesuai harapan",74.0,12.0,71,10
2026-03-23T01:44:25.000Z,program bpnya sih bagus tp yg itunya tolong d evaluasi,0,0.0,tiktok,False,program bpnya bagus itunya tolong d evaluasi,program bpnya sih bagus tapi yg itunya tolong d evaluasi,program bpnya bagus itunya tolong d evaluasi,54.0,10.0,44,7
2026-03-23T01:38:54.000Z,yg stanting di desa2 tapi yg di kasih makan kok yg di kota2,0,0.0,tiktok,False,stanting desa kasih makan kota,yg stanting di desa tapi yg di kasih makan kok yg di kota,stanting desa kasih makan kota,59.0,13.0,30,5
2026-03-23T01:49:26.000Z,mbg ladang korupsi.klo emang mau ngatasi stanting psti da cara lain tdk dgn MBG,0,0.0,tiktok,False,makan bergizi gratis ladang korupsi.klo ngatasi stanting psti da tdk makan bergizi gratis,makan bergizi gratis ladang korupsi.klo memang mau ngatasi stanting psti da cara lain tdk dengan makan bergizi gratis,makan bergizi gratis ladang korupsi.klo ngatasi stanting psti da tdk makan bergizi gratis,79.0,14.0,89,13
2026-03-23T01:44:31.000Z,silahkan lanjutkan pak,0,0.0,tiktok,False,silahkan lanjutkan,silahkan lanjutkan pak,silahkan lanjutkan,22.0,3.0,18,2
2026-03-23T01:41:59.000Z,itu dikorupsi juga,0,0.0,tiktok,False,dikorupsi,itu dikorupsi juga,dikorupsi,18.0,3.0,9,1
2026-03-23T01:36:57.000Z,pak? bapak uda turun lapangan belum? bapak aja dlu yang cek jangan menteri nya bapak yuk bisa yuk pak prabowo,0,0.0,tiktok,False,pak? uda turun lapangan belum? dlu cek jangan menteri nya ayo ayo prabowo,pak? bapak uda turun lapangan belum? bapak aja dlu yang cek jangan menteri nya bapak ayo bisa ayo pak prabowo,pak? uda turun lapangan belum? dlu cek jangan menteri nya ayo ayo prabowo,109.0,20.0,73,13
2026-03-23T01:35:19.000Z,Kok kayak nggak rela banget ini MBG di hentikan 😏 ada apa dengan MBG pak?,0,0.0,tiktok,False,kayak tidak rela makan bergizi gratis hentikan makan bergizi gratis pak?,kok kayak tidak rela banget ini makan bergizi gratis di hentikan ada apa dengan makan bergizi gratis pak?,kayak tidak rela makan bergizi gratis hentikan makan bergizi gratis pak?,73.0,15.0,72,11
2026-03-23T01:35:23.000Z,"mbg itu baik untuk masa depan dan PK prabowo itu tulus ngasih makan , TPI yg jadi pertanyaan knp mbg pun hrs di politisasi yg di bawah , untuk kota2 besar harusnya di di tiadakan Krn mereka anak2 orang kaya , mbg itu untuk sekolah tertinggal ,di pedalaman contohnya .",0,0.0,tiktok,False,"makan bergizi gratis baik pk prabowo tulus ngasih makan , tpi makan bergizi gratis politisasi , kota tiadakan anak orang kaya , makan bergizi gratis sekolah tertinggal ,di pedalaman contohnya .","makan bergizi gratis itu baik untuk masa depan dan pk prabowo itu tulus ngasih makan , tpi yg jadi pertanyaan kenapa makan bergizi gratis pun harus di politisasi yg di bawah , untuk kota besar harusnya di di tiadakan karena mereka anak orang kaya , makan bergizi gratis itu untuk sekolah tertinggal ,di pedalaman contohnya .","makan bergizi gratis baik pk prabowo tulus ngasih makan , tpi makan bergizi gratis politisasi , kota tiadakan anak orang kaya , makan bergizi gratis sekolah tertinggal ,di pedalaman contohnya .",267.0,50.0,193,31
2026-03-23T01:34:58.000Z,justru mbg lahan korup wowo,0,0.0,tiktok,False,makan bergizi gratis lahan korup wowo,justru makan bergizi gratis lahan korup wowo,makan bergizi gratis lahan korup wowo,27.0,5.0,37,6
2026-03-23T01:34:47.000Z,Mangan opo pak,0,0.0,tiktok,False,mangan opo,mangan opo pak,mangan opo,14.0,3.0,10,2
2026-03-23T01:34:39.000Z,korupsinya itu ada di mbg pak bos belum lagi di tempat lain mbg itu tambahan daftar korupsi..,0,0.0,tiktok,False,korupsinya makan bergizi gratis bos makan bergizi gratis tambahan daftar korupsi..,korupsinya itu ada di makan bergizi gratis pak bos belum lagi di tempat lain makan bergizi gratis itu tambahan daftar korupsi..,korupsinya makan bergizi gratis bos makan bergizi gratis tambahan daftar korupsi..,93.0,17.0,82,11
2026-03-23T01:34:24.000Z,inih presiden nga mikirin rakyat🤣🤣,0,0.0,tiktok,False,inih presiden nga mikirin rakyat🤣🤣,inih presiden nga mikirin rakyat🤣🤣,inih presiden nga mikirin rakyat🤣🤣,34.0,5.0,34,5
2026-03-23T01:33:48.000Z,tidak pernah baca medsos bapak ini🤔 ….OK Gas MBG 😁 ( Minta Bresiden Ganti ),0,0.0,tiktok,False,tidak baca medsos ini🤔 ….ok gas makan bergizi gratis ( bresiden ganti ),tidak pernah baca medsos bapak ini🤔 ….ok gas makan bergizi gratis ( minta bresiden ganti ),tidak baca medsos ini🤔 ….ok gas makan bergizi gratis ( bresiden ganti ),75.0,15.0,71,13
2026-03-23T01:33:42.000Z,hapus mbg..,0,0.0,tiktok,False,hapus makan bergizi gratis.,hapus makan bergizi gratis.,hapus makan bergizi gratis.,11.0,2.0,27,4
2026-03-23T01:33:46.000Z,The power off mbg haha,0,0.0,tiktok,False,the power off makan bergizi gratis haha,the power off makan bergizi gratis haha,the power off makan bergizi gratis haha,22.0,5.0,39,7
2026-03-23T01:31:42.000Z,dr pada uang dikorupsi..lbh baik ttp mbg..tp di mbg dikorupsi jg..😅,0,0.0,tiktok,False,uang dikorupsi..lbh baik ttp mbg..tp makan bergizi gratis dikorupsi juga.,dari pada uang dikorupsi..lbh baik ttp mbg..tp di makan bergizi gratis dikorupsi juga.,uang dikorupsi..lbh baik ttp mbg..tp makan bergizi gratis dikorupsi juga.,67.0,11.0,73,10
2026-03-23T01:34:12.000Z,"tapi dana pendidikan sampe dipotong gimana ceritanya pak ,,",0,0.0,tiktok,False,"dana pendidikan sampe dipotong gimana ceritanya ,,","tapi dana pendidikan sampe dipotong gimana ceritanya pak ,,","dana pendidikan sampe dipotong gimana ceritanya ,,",59.0,9.0,50,7
2026-03-23T01:30:11.000Z,pak Wowo harusnya Mbg di gantikan saja dengan uang karena dampak mbg bikin harga sembako sama daging mahal kasian sama rakyat kecil,0,0.0,tiktok,False,wowo makan bergizi gratis gantikan uang dampak makan bergizi gratis bikin harga sembako daging mahal kasian rakyat,pak wowo harusnya makan bergizi gratis di gantikan saja dengan uang karena dampak makan bergizi gratis bikin harga sembako sama daging mahal kasian sama rakyat kecil,wowo makan bergizi gratis gantikan uang dampak makan bergizi gratis bikin harga sembako daging mahal kasian rakyat,131.0,22.0,114,17
2026-03-23T01:29:15.000Z,hentikan pak. di alihkan aja MBG ladang bisnis orang kaya,0,0.0,tiktok,False,hentikan pak. alihkan makan bergizi gratis ladang bisnis orang kaya,hentikan pak. di alihkan aja makan bergizi gratis ladang bisnis orang kaya,hentikan pak. alihkan makan bergizi gratis ladang bisnis orang kaya,57.0,10.0,67,10
2026-03-23T01:28:34.000Z,"MBG LUAR BIASA 🥰🥰👍👍
MBG LANJUTKAN 🥰🥰💪💪",0,0.0,tiktok,False,makan bergizi gratis 🥰🥰 makan bergizi gratis lanjutkan 🥰🥰,makan bergizi gratis luar biasa 🥰🥰 makan bergizi gratis lanjutkan 🥰🥰,makan bergizi gratis 🥰🥰 makan bergizi gratis lanjutkan 🥰🥰,38.0,7.0,57,9
2026-03-23T01:28:31.000Z,"Pembelajaran daring, MBG tetep jalan",0,0.0,tiktok,False,"pembelajaran daring, makan bergizi gratis tetep jalan","pembelajaran daring, makan bergizi gratis tetep jalan","pembelajaran daring, makan bergizi gratis tetep jalan",36.0,5.0,53,7
2026-03-23T01:28:18.000Z,Astagfirulloh bapa 😳🥺,0,0.0,tiktok,False,astagfirulloh bapa 🥺,astagfirulloh bapa 🥺,astagfirulloh bapa 🥺,21.0,3.0,20,3
2026-03-23T01:28:27.000Z,"pak menurut saya
lapangan pekerjaan yang di perbanyak pak, anak2 tidak akan stunting kalau orang tuanya bisa bekerja dan memberi makan yang bergizi pak.",0,0.0,tiktok,False,"lapangan pekerjaan perbanyak pak, anak tidak stunting orang tuanya makan bergizi pak.","pak menurut saya lapangan pekerjaan yang di perbanyak pak, anak tidak akan stunting kalau orang tuanya bisa bekerja dan memberi makan yang bergizi pak.","lapangan pekerjaan perbanyak pak, anak tidak stunting orang tuanya makan bergizi pak.",152.0,24.0,85,12
2026-03-23T01:27:42.000Z,"2029 sapa yg mau milih.
bapak kalo ga denger kritikan bisa apa 2029? 😌",0,0.0,tiktok,False,sapa milih. tidak denger kritikan ?,sapa yg mau milih. bapak kalau tidak denger kritikan bisa apa ?,sapa milih. tidak denger kritikan ?,70.0,14.0,35,6
2026-03-23T01:27:37.000Z,"wkwkwkwk korupsi MBG beda lagi,
korupsi yang lain beda lagi,
bisa aja CEO sawit",0,0.0,tiktok,False,"wkwkwkwk korupsi makan bergizi gratis beda lagi, korupsi beda lagi, ceo sawit","wkwkwkwk korupsi makan bergizi gratis beda lagi, korupsi yang lain beda lagi, bisa aja ceo sawit","wkwkwkwk korupsi makan bergizi gratis beda lagi, korupsi beda lagi, ceo sawit",79.0,14.0,77,12
2026-03-23T01:27:20.000Z,gmn kita bisa pilih bapak lagi rakyat aja makin sulit,0,0.0,tiktok,False,gmn pilih rakyat sulit,gmn kita bisa pilih bapak lagi rakyat aja makin sulit,gmn pilih rakyat sulit,53.0,10.0,22,4
2026-03-23T01:27:16.000Z,justru mbg yg bnyk dikorupsi pk,0,0.0,tiktok,False,makan bergizi gratis bnyk dikorupsi pk,justru makan bergizi gratis yg bnyk dikorupsi pk,makan bergizi gratis bnyk dikorupsi pk,31.0,6.0,38,6
2026-03-23T01:27:04.000Z,Justru mbg ini yg ga jelas makanannya dikorups i sama instansi,0,0.0,tiktok,False,makan bergizi gratis tidak makanannya dikorups i instansi,justru makan bergizi gratis ini yg tidak jelas makanannya dikorups i sama instansi,makan bergizi gratis tidak makanannya dikorups i instansi,62.0,11.0,57,8
2026-03-23T01:25:23.000Z,udh susah dah,0,0.0,tiktok,False,udh susah dah,udh susah dah,udh susah dah,13.0,3.0,13,3
2026-03-23T01:25:05.000Z,yg penting orang orang politik nya yg pesta anggaran duik negara,0,0.0,tiktok,False,orang orang politik nya pesta anggaran duik negara,yg penting orang orang politik nya yg pesta anggaran duik negara,orang orang politik nya pesta anggaran duik negara,64.0,11.0,50,8
2026-03-23T02:11:44.000Z,bukan masalah program mbgnya di lapangan pada ga jujur kalo sesuai pasti pada setuju,0,0.0,tiktok,False,bukan program mbgnya lapangan tidak jujur sesuai setuju,bukan masalah program mbgnya di lapangan pada tidak jujur kalau sesuai pasti pada setuju,bukan program mbgnya lapangan tidak jujur sesuai setuju,84.0,14.0,55,8
2026-03-23T02:11:34.000Z,"2 kata lucu ""Daripada dikorupsi""
Padahal Programnya uda jadi Proyek Korupsi 😂😂",0,0.0,tiktok,False,"lucu ""daripada dikorupsi"" programnya uda proyek korupsi","kata lucu ""daripada dikorupsi"" padahal programnya uda jadi proyek korupsi","lucu ""daripada dikorupsi"" programnya uda proyek korupsi",78.0,12.0,55,7
2026-03-23T02:11:28.000Z,"presiden bebal sekali, karena dgn MBG untuk tunggangan buat nyaapres 2029, adakah yg sependapat",0,0.0,tiktok,False,"presiden bebal sekali, makan bergizi gratis tunggangan nyaapres , adakah sependapat","presiden bebal sekali, karena dengan makan bergizi gratis untuk tunggangan buat nyaapres , adakah yg sependapat","presiden bebal sekali, makan bergizi gratis tunggangan nyaapres , adakah sependapat",95.0,14.0,83,11
2026-03-23T02:10:58.000Z,"pak pres .. mohon biasakan dengar suara rakyat !
bukankah MBG sumber dari duit pinjaman ?
MGB tidak dikorupsi? buatkan saja rekening ke ibu^ murid aman bisa sesuai keinginan gizi anak makanannya, ibu""lebih pintar kok.",0,0.0,tiktok,False,"pres .. mohon biasakan dengar suara rakyat ! makan bergizi gratis sumber duit pinjaman ? mgb tidak dikorupsi? buatkan rekening ibu^ murid aman sesuai gizi anak makanannya, ibu""lebih pintar kok.","pak pres .. mohon biasakan dengar suara rakyat ! bukankah makan bergizi gratis sumber dari duit pinjaman ? mgb tidak dikorupsi? buatkan saja rekening ke ibu^ murid aman bisa sesuai keinginan gizi anak makanannya, ibu""lebih pintar kok.","pres .. mohon biasakan dengar suara rakyat ! makan bergizi gratis sumber duit pinjaman ? mgb tidak dikorupsi? buatkan rekening ibu^ murid aman sesuai gizi anak makanannya, ibu""lebih pintar kok.",217.0,35.0,193,30
2026-03-23T02:10:57.000Z,"Pak, untuk menghindari kenaikan harga akibat kenaikan bbm nanti nya, apa ngga kebih baik mbg dialihkan untuk subsidi bbm agar dampak krisis tidak begitu dirasa oleh masyarakat",0,0.0,tiktok,False,"pak, menghindari kenaikan harga akibat kenaikan bahan bakar minyak nya, ngga kebih baik makan bergizi gratis dialihkan subsidi bahan bakar minyak dampak krisis tidak dirasa masyarakat","pak, untuk menghindari kenaikan harga akibat kenaikan bahan bakar minyak nanti nya, apa ngga kebih baik makan bergizi gratis dialihkan untuk subsidi bahan bakar minyak agar dampak krisis tidak begitu dirasa oleh masyarakat","pak, menghindari kenaikan harga akibat kenaikan bahan bakar minyak nya, ngga kebih baik makan bergizi gratis dialihkan subsidi bahan bakar minyak dampak krisis tidak dirasa masyarakat",175.0,27.0,183,26
2026-03-23T02:10:53.000Z,preet CKP 1 perode,0,0.0,tiktok,False,preet ckp perode,preet ckp perode,preet ckp perode,18.0,4.0,16,3
2026-03-23T02:10:24.000Z,Itu mbg byk dikorupsi pak,0,0.0,tiktok,False,makan bergizi gratis byk dikorupsi,itu makan bergizi gratis byk dikorupsi pak,makan bergizi gratis byk dikorupsi,25.0,5.0,34,5
2026-03-23T02:09:55.000Z,"yg dpt sebagian pak ,mending subsidi BBM ,bahan pokok murah,, BPJS gratis itu jls",0,0.0,tiktok,False,",mending subsidi bahan bakar minyak ,bahan pokok murah,, bpjs gratis jls","yg dapat sebagian pak ,mending subsidi bahan bakar minyak ,bahan pokok murah,, bpjs gratis itu jls",",mending subsidi bahan bakar minyak ,bahan pokok murah,, bpjs gratis jls",81.0,14.0,72,11
2026-03-23T01:18:34.000Z,Kalau mbg membebani negara pak lebih baik stop pak. Untuk apa anak sekolah di suruh belajar daring .,0,0.0,tiktok,False,makan bergizi gratis membebani negara baik stop pak. anak sekolah suruh belajar daring .,kalau makan bergizi gratis membebani negara pak lebih baik stop pak. untuk apa anak sekolah di suruh belajar daring .,makan bergizi gratis membebani negara baik stop pak. anak sekolah suruh belajar daring .,100.0,18.0,88,14
2026-03-23T01:18:28.000Z,ya klo d kurupsi d tangkap ap gunanya kpk,0,0.0,tiktok,False,iya d kurupsi d tangkap ap gunanya kpk,iya klo d kurupsi d tangkap ap gunanya kpk,iya d kurupsi d tangkap ap gunanya kpk,41.0,9.0,38,8
2026-03-23T01:18:10.000Z,kapan ya siwowo ini jd pintar.,0,0.0,tiktok,False,iya siwowo jd pintar.,kapan iya siwowo ini jd pintar.,iya siwowo jd pintar.,30.0,6.0,21,4
2026-03-23T01:17:55.000Z,menyesal pilih ww,0,0.0,tiktok,False,menyesal pilih ww,menyesal pilih ww,menyesal pilih ww,17.0,3.0,17,3
2026-03-23T01:17:39.000Z,Emang d MBG gk ada yg korupsi Pak ?,0,0.0,tiktok,False,d makan bergizi gratis gk korupsi ?,memang d makan bergizi gratis gk ada yg korupsi pak ?,d makan bergizi gratis gk korupsi ?,35.0,9.0,35,7
2026-03-23T01:17:23.000Z,10 ribu utk beli apa,0,0.0,tiktok,False,ribu beli,ribu untuk beli apa,ribu beli,20.0,5.0,9,2
2026-03-23T01:17:03.000Z,Atau uang kita pakai buat buka lapangan pekerjaan pak atau buka pelatihan kerja untuk anak-anak muda sdh siapp produktif kerja.,0,0.0,tiktok,False,uang pakai buka lapangan pekerjaan buka pelatihan kerja anak-anak muda siapp produktif kerja.,atau uang kita pakai buat buka lapangan pekerjaan pak atau buka pelatihan kerja untuk anak-anak muda sudah siapp produktif kerja.,uang pakai buka lapangan pekerjaan buka pelatihan kerja anak-anak muda siapp produktif kerja.,127.0,20.0,93,13
2026-03-23T01:16:26.000Z,"payah ini presiden , mbg itu lost pak",0,0.0,tiktok,False,"payah presiden , makan bergizi gratis lost","payah ini presiden , makan bergizi gratis itu lost pak","payah presiden , makan bergizi gratis lost",37.0,8.0,42,7
2026-03-23T01:16:29.000Z,emang MBG TDK dikorupsi?,0,0.0,tiktok,False,makan bergizi gratis tdk dikorupsi?,memang makan bergizi gratis tdk dikorupsi?,makan bergizi gratis tdk dikorupsi?,24.0,4.0,35,5
2026-03-23T01:11:29.000Z,"mbg lebih merata, klo blt pkh suka tidak tepat sasaran kadang yg kya dapet yg gk mampu tidak dapet",0,0.0,tiktok,False,"makan bergizi gratis merata, blt pkh suka tidak sasaran kadang kya dapet gk tidak dapet","makan bergizi gratis lebih merata, klo blt pkh suka tidak tepat sasaran kadang yg kya dapet yg gk mampu tidak dapet","makan bergizi gratis merata, blt pkh suka tidak sasaran kadang kya dapet gk tidak dapet",98.0,19.0,87,15
2026-03-22T15:16:17.000Z,di bagi uang saja.mbg yg menikmati yg punya dapur,0,0.0,tiktok,False,uang saja.mbg menikmati dapur,di bagi uang saja.mbg yg menikmati yg punya dapur,uang saja.mbg menikmati dapur,49.0,9.0,29,4
2026-03-22T15:16:09.000Z,tp PK kadang makanannya TDK layak makan,0,0.0,tiktok,False,pk kadang makanannya tdk layak makan,tapi pk kadang makanannya tdk layak makan,pk kadang makanannya tdk layak makan,39.0,7.0,36,6
2026-03-22T15:15:12.000Z,konsepnya presiden benar 🔥 akan tetapi para elitenya yang pada melenceng sangat miris 🔥,0,0.0,tiktok,False,konsepnya presiden benar elitenya melenceng miris,konsepnya presiden benar akan tetapi para elitenya yang pada melenceng sangat miris,konsepnya presiden benar elitenya melenceng miris,87.0,14.0,49,6
2026-03-22T15:14:44.000Z,lah mbgnya yg di korupsi pak,0,0.0,tiktok,False,mbgnya korupsi,lah mbgnya yg di korupsi pak,mbgnya korupsi,28.0,6.0,14,2
2026-03-22T15:14:38.000Z,"uang klw ada, gk akan ada efisiensi di sektor lain",0,0.0,tiktok,False,"uang ada, gk efisiensi sektor","uang kalau ada, gk akan ada efisiensi di sektor lain","uang ada, gk efisiensi sektor",50.0,10.0,29,5
2026-03-22T15:14:23.000Z,pikirin aja terus MBG bos gas mikirin yg lain,0,0.0,tiktok,False,pikirin makan bergizi gratis bos gas mikirin,pikirin aja terus makan bergizi gratis bos gas mikirin yg lain,pikirin makan bergizi gratis bos gas mikirin,45.0,9.0,44,7
2026-03-22T15:16:37.000Z,"ya udh pak MBG di kelola kantin sekolah aja
jadi biar gak mubazir dan menu selalu benar benar utuh gizi nya",0,0.0,tiktok,False,iya udh makan bergizi gratis kelola kantin sekolah biar tidak mubazir menu benar benar utuh gizi nya,iya udh pak makan bergizi gratis di kelola kantin sekolah aja jadi biar tidak mubazir dan menu selalu benar benar utuh gizi nya,iya udh makan bergizi gratis kelola kantin sekolah biar tidak mubazir menu benar benar utuh gizi nya,107.0,21.0,100,17
2026-03-23T01:03:36.000Z,"komitmen beliau patut diacungi jempol, komitmen terhadap tim sukses beliau yg punya dapur 😁😂",0,0.0,tiktok,False,"komitmen beliau patut diacungi jempol, komitmen tim sukses beliau dapur","komitmen beliau patut diacungi jempol, komitmen terhadap tim sukses beliau yg punya dapur","komitmen beliau patut diacungi jempol, komitmen tim sukses beliau dapur",92.0,14.0,71,10
2026-03-23T01:03:31.000Z,Program MBG itu sangat baik tapi kendalanya di lapangan banyak yg bermain,0,0.0,tiktok,False,program makan bergizi gratis baik kendalanya lapangan bermain,program makan bergizi gratis itu sangat baik tapi kendalanya di lapangan banyak yg bermain,program makan bergizi gratis baik kendalanya lapangan bermain,73.0,12.0,61,8
2026-03-23T01:03:25.000Z,tanpa MBG dari dulu kita msh begini aja ga ada kemajuan nya,0,0.0,tiktok,False,makan bergizi gratis tidak kemajuan nya,tanpa makan bergizi gratis dari dulu kita masih begini aja tidak ada kemajuan nya,makan bergizi gratis tidak kemajuan nya,59.0,12.0,39,6
2026-03-23T01:03:29.000Z,"1 periode saja , demi Allah",0,0.0,tiktok,False,"periode , allah","periode saja , demi allah","periode , allah",27.0,6.0,15,3
2026-03-23T01:02:58.000Z,"anda gak liat??
liatnya di desa, ya di desa aja pak MBG nya buat yg pada Stanting
di kota malah jadi mubadzir pak
melek yg EFISIENSI ngapa",0,0.0,tiktok,False,"tidak liat?? liatnya desa, iya desa makan bergizi gratis nya stanting kota mubadzir melek efisiensi ngapa","anda tidak liat?? liatnya di desa, iya di desa aja pak makan bergizi gratis nya buat yg pada stanting di kota malah jadi mubadzir pak melek yg efisiensi ngapa","tidak liat?? liatnya desa, iya desa makan bergizi gratis nya stanting kota mubadzir melek efisiensi ngapa",138.0,27.0,105,16
2026-03-23T01:01:50.000Z,MBG nya malah banyak yg tdk sesuai.,0,0.0,tiktok,False,makan bergizi gratis nya tdk sesuai.,makan bergizi gratis nya malah banyak yg tdk sesuai.,makan bergizi gratis nya tdk sesuai.,35.0,7.0,36,6
2026-03-23T01:01:20.000Z,Yakin mbg bisa cegah stunting ? Orang banyak di korupsi mbg mu itu pak .,0,0.0,tiktok,False,makan bergizi gratis cegah stunting ? orang korupsi makan bergizi gratis mu .,yakin makan bergizi gratis bisa cegah stunting ? orang banyak di korupsi makan bergizi gratis mu itu pak .,makan bergizi gratis cegah stunting ? orang korupsi makan bergizi gratis mu .,72.0,15.0,77,13
2026-03-23T01:01:23.000Z,wah mbg kayakny ladang itu pak,0,0.0,tiktok,False,makan bergizi gratis kayakny ladang,wah makan bergizi gratis kayakny ladang itu pak,makan bergizi gratis kayakny ladang,30.0,6.0,35,5
2026-03-23T01:01:17.000Z,Pak coba turun langsung gimana mbg di bawah,0,0.0,tiktok,False,coba turun langsung gimana makan bergizi gratis,pak coba turun langsung gimana makan bergizi gratis di bawah,coba turun langsung gimana makan bergizi gratis,43.0,8.0,47,7
2026-03-23T01:01:07.000Z,"lah karna mbg uang banyak yg di korupsi pak@_prabowosubianto ,bapak sadar g seh dengan permainan ini",0,0.0,tiktok,False,"makan bergizi gratis uang korupsi ,bapak sadar tidak seh permainan","lah karena makan bergizi gratis uang banyak yg di korupsi pak ,bapak sadar tidak seh dengan permainan ini","makan bergizi gratis uang korupsi ,bapak sadar tidak seh permainan",100.0,16.0,66,10
